User_ID,Age,Gender,Subscription_Type,Signup_Date,City
1888,26,Male,Monthly,2020-06-16,Boston
1889,23,Male,Monthly,2021-01-02,San Francisco
1890,26,Female,Monthly,2021-06-19,Chicago
1891,56,Female,Yearly,2021-08-02,Chicago
1892,48,Other,Monthly,2021-01-04,San Francisco
1893,49,Female,Casual,2021-12-06,Boston
1894,58,Female,Casual,2021-08-18,Boston
1895,29,Male,Monthly,2021-03-12,New York
1896,25,Male,Monthly,2020-07-25,Chicago
1897,25,Female,Monthly,2020-02-18,Chicago
1898,45,Male,Casual,2021-06-27,New York
1899,37,Female,Monthly,2021-11-12,San Francisco
1900,64,Male,Casual,2020-05-08,Chicago
1901,24,Male,Casual,2021-03-22,San Francisco
1902,28,Male,Monthly,2021-09-05,Boston
1903,37,Male,Casual,2020-02-04,Seattle
1904,33,Female,Monthly,2020-07-17,New York
1905,21,Other,Casual,2020-03-17,Chicago
1906,23,Male,Monthly,2021-01-03,New York
1907,39,Female,Monthly,2021-06-09,Boston
1908,43,Female,Casual,2020-12-14,Boston
1909,20,Male,Casual,2021-05-20,Boston
1910,58,Other,Yearly,2021-10-04,Boston
1911,59,Male,Monthly,2020-08-25,Seattle
1912,31,Female,Monthly,2020-10-06,San Francisco
1913,28,Other,Casual,2021-07-30,San Francisco
1914,35,Female,Monthly,2021-03-07,Seattle
1915,29,Male,Monthly,2020-05-17,San Francisco
1916,40,Other,Monthly,2020-09-25,Boston
1917,29,Female,Monthly,2020-07-19,San Francisco
1918,30,Female,Casual,2020-05-21,New York
1919,42,Female,Casual,2021-09-03,San Francisco
1920,62,Male,Yearly,2021-10-11,New York
1921,36,Other,Yearly,2021-11-10,Chicago
1922,63,Male,Casual,2021-09-02,New York
1923,53,Male,Monthly,2020-12-20,New York
1924,62,Male,Casual,2021-07-31,Boston
1925,25,Other,Casual,2020-11-24,Boston
1926,46,Male,Casual,2021-07-12,Boston
1927,49,Male,Casual,2020-08-18,New York
1928,61,Male,Monthly,2020-11-03,Seattle
1929,35,Male,Monthly,2021-10-19,Boston
1930,23,Female,Casual,2021-12-19,Boston
1931,35,Male,Casual,2020-05-25,New York
1932,36,Female,Yearly,2020-05-31,Chicago
1933,39,Male,Casual,2020-05-19,Chicago
1934,54,Other,Monthly,2021-10-24,San Francisco
1935,49,Female,Casual,2020-01-21,Chicago
1936,58,Female,Monthly,2020-09-10,Boston
1937,20,Female,Casual,2020-03-04,Seattle
1938,45,Female,Casual,2020-08-05,San Francisco
1939,27,Other,Casual,2020-03-12,Seattle
1940,52,Male,Casual,2020-06-10,Seattle
1941,46,Female,Monthly,2020-05-09,Boston
1942,32,Other,Monthly,2021-08-03,New York
1943,50,Female,Casual,2020-08-12,New York
1944,24,Male,Casual,2021-08-02,New York
1945,29,Female,Monthly,2021-03-29,Chicago
1946,47,Other,Monthly,2021-01-18,New York
1947,38,Male,Yearly,2020-04-16,Boston
1948,48,Other,Monthly,2021-09-12,Chicago
1949,41,Male,Monthly,2020-04-12,New York
1950,37,Male,Monthly,2020-05-20,Seattle
1951,54,Male,Yearly,2021-07-30,Boston
1952,21,Female,Yearly,2020-05-13,Boston
1953,45,Other,Casual,2020-07-17,San Francisco
1954,61,Other,Casual,2021-05-24,Boston
1955,37,Other,Casual,2021-10-28,Seattle
1956,41,Male,Monthly,2020-03-19,Boston
1957,49,Female,Monthly,2021-04-26,San Francisco
1958,58,Male,Monthly,2021-05-26,Boston
1959,53,Other,Casual,2020-09-06,Boston
1960,51,Female,Monthly,2021-08-21,San Francisco
1961,53,Female,Yearly,2021-08-22,Boston
1962,19,Female,Casual,2021-04-27,Chicago
1963,32,Other,Monthly,2020-06-20,Boston
1964,51,Female,Monthly,2020-01-17,New York
1965,53,Female,Yearly,2020-10-20,New York
1966,23,Male,Yearly,2021-01-28,Chicago
1967,56,Male,Monthly,2021-05-12,Boston
1968,59,Female,Monthly,2020-08-06,Seattle
1969,29,Female,Yearly,2020-08-21,Boston
1970,20,Male,Monthly,2021-01-24,New York
1971,62,Male,Casual,2020-09-04,San Francisco
1972,35,Male,Monthly,2020-02-21,Chicago
1973,57,Other,Casual,2020-01-15,San Francisco
1974,38,Other,Casual,2020-11-19,Seattle
1975,32,Male,Yearly,2021-03-16,Boston
1976,50,Female,Monthly,2020-04-21,Seattle
1977,52,Male,Monthly,2021-11-26,San Francisco
1978,43,Other,Casual,2020-01-07,Boston
1979,25,Female,Casual,2021-07-16,Seattle
1980,53,Other,Casual,2020-09-01,New York
1981,47,Female,Casual,2021-03-23,New York
1982,40,Other,Monthly,2020-12-30,Chicago
1983,59,Female,Casual,2021-01-01,New York
1984,61,Female,Monthly,2021-11-28,New York
1985,31,Female,Casual,2020-10-13,San Francisco
1986,31,Female,Yearly,2021-08-26,New York
1987,19,Other,Casual,2020-04-15,New York
1988,54,Other,Casual,2020-01-13,San Francisco
1989,22,Female,Casual,2020-05-25,New York
1990,55,Female,Monthly,2021-04-22,New York
1991,62,Other,Monthly,2021-09-22,Chicago
1992,58,Female,Monthly,2021-12-15,New York
1993,64,Female,Monthly,2021-10-14,New York
1994,31,Female,Casual,2020-04-24,Chicago
1995,56,Male,Monthly,2021-05-23,San Francisco
1996,42,Female,Monthly,2020-05-31,New York
1997,37,Male,Casual,2020-02-26,Seattle
1998,19,Female,Casual,2021-01-16,San Francisco
1999,56,Other,Casual,2020-06-05,San Francisco
2000,23,Male,Casual,2020-05-12,New York
2001,34,Male,Monthly,2020-06-11,Chicago
2002,42,Female,Casual,2020-10-01,San Francisco
2003,45,Female,Casual,2021-11-25,Chicago
2004,19,Male,Casual,2020-03-17,Seattle
2005,52,Other,Yearly,2020-02-13,Chicago
2006,54,Other,Yearly,2021-12-18,Boston
2007,22,Female,Casual,2021-07-03,Chicago
2008,18,Other,Casual,2020-11-13,San Francisco
2009,57,Other,Casual,2021-06-17,Chicago
2010,29,Female,Monthly,2021-08-07,Chicago
2011,53,Other,Casual,2020-06-02,Boston
2012,62,Female,Monthly,2020-08-24,Boston
2013,40,Male,Monthly,2021-05-31,New York
2014,64,Female,Yearly,2020-08-08,San Francisco
2015,48,Male,Casual,2020-11-05,New York
2016,28,Male,Yearly,2021-08-20,Boston
2017,27,Other,Monthly,2020-06-25,Chicago
2018,20,Other,Casual,2020-08-07,Boston
2019,31,Other,Casual,2020-02-07,Seattle
2020,33,Female,Casual,2021-10-15,Chicago
2021,27,Other,Casual,2021-03-06,New York
2022,46,Male,Casual,2020-07-21,Chicago
2023,27,Other,Monthly,2021-03-23,Seattle
2024,29,Other,Monthly,2021-05-09,Boston
2025,47,Female,Yearly,2021-11-14,San Francisco
2026,58,Female,Casual,2020-05-04,San Francisco
2027,18,Male,Yearly,2020-03-05,San Francisco
2028,22,Female,Casual,2020-08-31,Boston
2029,37,Other,Monthly,2021-06-10,San Francisco
2030,25,Female,Casual,2020-08-13,Seattle
2031,60,Male,Casual,2021-04-09,Boston
2032,29,Other,Yearly,2021-10-04,San Francisco
2033,18,Male,Casual,2021-12-07,New York
2034,37,Female,Monthly,2020-10-19,Boston
2035,45,Female,Monthly,2021-12-21,Boston
2036,60,Male,Monthly,2021-01-15,Chicago
2037,54,Other,Monthly,2021-09-16,San Francisco
2038,64,Female,Monthly,2020-06-14,New York
2039,54,Female,Casual,2021-12-03,Seattle
2040,29,Other,Monthly,2020-08-05,Boston
2041,54,Female,Yearly,2020-10-01,Seattle
2042,61,Male,Casual,2020-02-21,Seattle
2043,45,Female,Casual,2021-01-08,Seattle
2044,64,Female,Monthly,2021-10-31,Chicago
2045,32,Other,Monthly,2020-12-28,Seattle
2046,23,Male,Monthly,2021-07-20,San Francisco
2047,61,Other,Casual,2020-01-14,San Francisco
2048,37,Female,Monthly,2020-12-05,New York
2049,31,Female,Casual,2021-08-24,New York
2050,19,Other,Monthly,2021-06-22,Seattle
2051,26,Other,Monthly,2020-03-29,Seattle
2052,54,Other,Casual,2020-02-10,Chicago
2053,37,Male,Monthly,2020-10-30,Seattle
2054,43,Female,Yearly,2020-09-24,Seattle
2055,46,Other,Monthly,2020-05-17,Seattle
2056,18,Female,Yearly,2020-01-06,Boston
2057,52,Male,Monthly,2020-08-29,Boston
2058,23,Male,Monthly,2020-06-10,Chicago
2059,54,Male,Casual,2021-11-22,Chicago
2060,22,Male,Casual,2021-06-01,San Francisco
2061,50,Female,Casual,2021-02-04,Chicago
2062,31,Male,Monthly,2020-06-04,San Francisco
2063,29,Male,Yearly,2020-03-25,Seattle
2064,59,Other,Casual,2021-12-12,Chicago
2065,37,Male,Monthly,2020-01-10,Chicago
2066,41,Other,Monthly,2020-05-17,Chicago
2067,60,Male,Monthly,2021-12-13,San Francisco
2068,51,Male,Casual,2020-06-04,San Francisco
2069,42,Other,Monthly,2021-02-11,New York
2070,46,Male,Casual,2020-08-12,San Francisco
2071,56,Female,Casual,2021-08-02,San Francisco
2072,48,Female,Yearly,2020-07-02,Boston
2073,64,Male,Casual,2020-07-13,Chicago
2074,60,Female,Casual,2021-07-07,San Francisco
2075,40,Other,Yearly,2021-01-30,Chicago
2076,61,Male,Casual,2021-10-24,Chicago
2077,55,Male,Monthly,2021-08-18,Boston
2078,37,Other,Casual,2020-05-13,Chicago
2079,40,Other,Casual,2020-11-04,San Francisco
2080,62,Other,Casual,2021-06-25,Chicago
2081,33,Male,Casual,2020-01-09,New York
2082,59,Other,Monthly,2020-06-18,New York
2083,25,Other,Monthly,2020-10-16,Boston
2084,38,Female,Monthly,2020-06-16,San Francisco
2085,18,Female,Yearly,2020-12-09,Boston
2086,25,Male,Casual,2021-05-11,New York
2087,46,Female,Monthly,2020-05-24,San Francisco
2088,49,Female,Monthly,2021-02-16,Chicago
2089,55,Other,Yearly,2021-08-10,San Francisco
2090,22,Other,Casual,2021-11-19,Seattle
2091,64,Female,Monthly,2021-04-01,San Francisco
2092,39,Female,Yearly,2021-12-01,Chicago
2093,64,Female,Casual,2020-10-28,Seattle
2094,51,Male,Yearly,2020-02-15,Boston
2095,18,Male,Casual,2020-01-17,San Francisco
2096,43,Male,Monthly,2021-07-31,Boston
2097,60,Female,Yearly,2020-12-25,San Francisco
2098,27,Female,Monthly,2020-09-17,New York
2099,47,Male,Monthly,2020-05-02,New York
2100,35,Male,Casual,2020-08-18,Chicago
2101,34,Female,Yearly,2021-09-28,New York
2102,43,Other,Monthly,2020-04-21,Seattle
2103,25,Male,Casual,2021-08-15,Seattle
2104,64,Female,Monthly,2020-09-02,San Francisco
2105,57,Female,Monthly,2021-01-25,Boston
2106,29,Other,Casual,2021-01-26,Seattle
2107,44,Female,Casual,2020-11-23,San Francisco
2108,25,Female,Casual,2020-08-02,Boston
2109,42,Male,Monthly,2021-01-01,New York
2110,63,Male,Monthly,2020-03-22,San Francisco
2111,21,Other,Monthly,2020-03-16,Boston
2112,50,Other,Yearly,2021-06-10,Chicago
2113,18,Female,Yearly,2021-05-17,Chicago
2114,36,Male,Monthly,2021-04-23,Seattle
2115,48,Other,Casual,2021-01-06,Boston
2116,33,Other,Monthly,2020-09-21,Chicago
2117,31,Other,Monthly,2020-09-20,Seattle
2118,22,Female,Monthly,2020-04-19,San Francisco
2119,58,Male,Monthly,2020-11-02,San Francisco
2120,43,Other,Casual,2020-07-18,Boston
2121,45,Male,Yearly,2020-08-13,Boston
2122,19,Other,Casual,2020-07-03,Boston
2123,23,Other,Monthly,2020-01-31,Boston
2124,26,Male,Casual,2021-09-05,Chicago
2125,50,Male,Yearly,2020-04-08,Chicago
2126,58,Male,Casual,2020-12-04,Seattle
2127,42,Female,Casual,2020-09-22,Chicago
2128,30,Other,Casual,2021-10-13,San Francisco
2129,26,Female,Casual,2020-12-15,Seattle
2130,30,Male,Casual,2021-12-28,Chicago
2131,48,Other,Monthly,2021-06-27,Boston
2132,58,Female,Monthly,2021-04-01,Chicago
2133,28,Other,Casual,2020-03-28,New York
2134,21,Female,Casual,2020-03-03,Seattle
2135,51,Male,Yearly,2021-01-21,Chicago
2136,55,Female,Monthly,2021-04-03,Chicago
2137,63,Other,Monthly,2021-08-08,San Francisco
2138,21,Other,Monthly,2021-09-27,Boston
2139,55,Other,Casual,2020-09-25,Boston
2140,36,Other,Casual,2021-09-24,San Francisco
2141,23,Male,Casual,2020-12-11,San Francisco
2142,51,Female,Yearly,2021-12-24,New York
2143,35,Male,Yearly,2021-10-21,Seattle
2144,30,Male,Monthly,2020-03-18,Boston
2145,58,Male,Casual,2020-12-30,San Francisco
2146,40,Other,Casual,2020-01-14,San Francisco
2147,36,Other,Casual,2020-05-15,Seattle
2148,62,Other,Monthly,2020-10-30,San Francisco
2149,28,Female,Casual,2021-01-31,New York
2150,18,Other,Yearly,2020-03-19,Seattle
2151,41,Female,Casual,2021-12-05,New York
2152,24,Other,Yearly,2021-02-21,Chicago
2153,42,Other,Monthly,2020-08-29,Boston
2154,38,Male,Monthly,2020-02-20,San Francisco
2155,32,Male,Monthly,2021-01-18,Seattle
2156,18,Male,Monthly,2021-01-09,New York
2157,29,Female,Monthly,2021-12-30,Boston
2158,24,Female,Monthly,2020-07-24,Boston
2159,32,Other,Monthly,2021-05-03,San Francisco
2160,38,Female,Yearly,2021-01-15,Boston
2161,36,Other,Monthly,2020-11-06,San Francisco
2162,46,Female,Monthly,2021-01-09,Chicago
2163,42,Female,Yearly,2021-09-23,San Francisco
2164,50,Female,Casual,2021-08-14,New York
2165,49,Male,Casual,2020-02-11,Boston
2166,52,Female,Monthly,2021-06-16,Boston
2167,61,Male,Monthly,2021-06-05,Boston
2168,55,Male,Yearly,2020-06-01,San Francisco
2169,43,Female,Monthly,2020-11-07,Seattle
2170,28,Other,Monthly,2020-10-20,San Francisco
2171,52,Other,Monthly,2021-08-20,New York
2172,25,Other,Casual,2020-04-22,San Francisco
2173,63,Female,Monthly,2021-12-01,Boston
2174,31,Other,Yearly,2020-04-21,Chicago
2175,27,Male,Casual,2020-06-23,New York
2176,19,Other,Monthly,2020-10-28,Chicago
2177,63,Female,Monthly,2021-05-30,New York
2178,26,Other,Casual,2020-08-08,New York
2179,20,Male,Casual,2020-06-19,Boston
2180,38,Female,Yearly,2020-11-13,San Francisco
2181,43,Other,Casual,2020-07-31,Boston
2182,25,Female,Casual,2020-09-09,Boston
2183,19,Female,Casual,2020-05-03,Boston
2184,23,Female,Monthly,2021-10-01,Chicago
2185,45,Other,Monthly,2020-07-31,New York
2186,46,Female,Monthly,2021-09-15,Seattle
2187,43,Other,Casual,2020-03-25,San Francisco
2188,42,Male,Yearly,2021-05-30,Boston
2189,29,Other,Casual,2020-03-05,New York
2190,22,Male,Casual,2020-11-13,San Francisco
2191,51,Other,Monthly,2020-12-11,Seattle
2192,54,Female,Casual,2021-09-23,Seattle
2193,32,Other,Yearly,2020-08-30,Boston
2194,61,Female,Yearly,2020-05-16,Seattle
2195,53,Male,Casual,2020-09-03,Seattle
2196,32,Other,Yearly,2021-03-16,San Francisco
2197,60,Female,Monthly,2020-02-14,San Francisco
2198,40,Male,Yearly,2021-10-19,Boston
2199,23,Male,Casual,2021-11-18,New York
2200,63,Other,Monthly,2021-07-07,Boston
2201,61,Male,Casual,2020-03-29,Chicago
2202,60,Female,Yearly,2021-12-30,Seattle
2203,62,Male,Casual,2020-08-15,New York
2204,38,Male,Monthly,2020-10-17,San Francisco
2205,40,Female,Casual,2021-02-25,Chicago
2206,60,Male,Casual,2020-03-07,Chicago
2207,33,Male,Monthly,2020-09-07,Seattle
2208,64,Male,Yearly,2020-02-10,San Francisco
2209,32,Male,Monthly,2020-04-08,New York
2210,42,Female,Yearly,2020-11-01,San Francisco
2211,53,Male,Casual,2021-03-31,Seattle
2212,28,Female,Monthly,2021-08-13,Chicago
2213,32,Male,Monthly,2020-10-27,Seattle
2214,21,Male,Casual,2020-07-17,Boston
2215,38,Male,Monthly,2021-10-20,Chicago
2216,30,Male,Monthly,2021-05-02,Seattle
2217,39,Female,Monthly,2020-04-15,New York
2218,36,Female,Monthly,2021-02-04,New York
2219,51,Female,Monthly,2021-12-05,New York
2220,31,Other,Casual,2021-04-21,Boston
2221,21,Male,Casual,2020-05-01,San Francisco
2222,63,Male,Monthly,2020-03-17,New York
2223,44,Female,Casual,2020-11-07,Boston
2224,46,Other,Casual,2020-04-21,New York
2225,64,Male,Monthly,2021-11-12,Boston
2226,45,Female,Monthly,2021-06-01,New York
2227,52,Male,Casual,2020-07-15,San Francisco
2228,25,Male,Monthly,2020-04-07,Seattle
2229,33,Female,Monthly,2021-04-03,New York
2230,59,Female,Casual,2020-08-17,Seattle
2231,53,Male,Monthly,2020-06-16,New York
2232,47,Male,Monthly,2020-01-08,San Francisco
2233,35,Female,Monthly,2020-06-20,Seattle
2234,19,Male,Monthly,2020-12-25,Boston
2235,30,Male,Casual,2020-07-13,New York
2236,21,Female,Monthly,2020-09-25,New York
2237,43,Male,Casual,2020-01-19,Boston
2238,42,Male,Yearly,2020-12-19,San Francisco
2239,47,Other,Yearly,2020-02-18,Chicago
2240,28,Female,Monthly,2021-04-08,New York
2241,24,Other,Casual,2020-12-21,Boston
2242,48,Other,Casual,2020-06-06,Chicago
2243,61,Other,Casual,2020-03-06,New York
2244,27,Male,Monthly,2021-07-24,Seattle
2245,56,Male,Casual,2020-11-03,Boston
2246,30,Other,Monthly,2020-12-02,Seattle
2247,48,Other,Casual,2021-11-01,San Francisco
2248,24,Other,Yearly,2020-04-30,Chicago
2249,59,Male,Casual,2021-02-07,Boston
2250,59,Other,Yearly,2021-10-08,New York
2251,53,Other,Yearly,2021-07-21,New York
2252,37,Female,Monthly,2020-04-05,Chicago
2253,21,Female,Monthly,2020-04-23,Seattle
2254,24,Male,Monthly,2021-03-04,Seattle
2255,18,Female,Monthly,2021-06-23,Boston
2256,61,Female,Casual,2020-01-02,Boston
2257,62,Female,Casual,2020-07-30,Seattle
2258,59,Male,Monthly,2021-08-02,Boston
2259,64,Female,Monthly,2021-10-01,Seattle
2260,30,Male,Monthly,2020-11-28,Chicago
2261,39,Other,Casual,2020-01-24,Boston
2262,38,Female,Casual,2021-01-02,Seattle
2263,39,Male,Casual,2021-05-20,Boston
2264,45,Female,Casual,2020-06-24,New York
2265,26,Other,Casual,2021-03-04,New York
2266,43,Male,Casual,2021-03-17,San Francisco
2267,26,Male,Casual,2021-07-01,Seattle
2268,32,Male,Yearly,2021-05-28,San Francisco
2269,27,Other,Casual,2020-12-26,Seattle
2270,41,Other,Monthly,2020-09-30,Boston
2271,59,Other,Casual,2020-06-25,Seattle
2272,25,Male,Yearly,2020-09-20,New York
2273,41,Other,Monthly,2020-07-04,Boston
2274,33,Female,Casual,2021-06-10,New York
2275,43,Other,Monthly,2020-10-05,Boston
2276,44,Male,Casual,2021-12-06,Seattle
2277,54,Female,Monthly,2020-07-16,Seattle
2278,21,Other,Casual,2020-12-14,New York
2279,41,Female,Yearly,2021-02-24,Chicago
2280,36,Female,Monthly,2020-10-31,Seattle
2281,53,Male,Casual,2020-03-04,Chicago
2282,56,Female,Monthly,2020-10-16,Boston
2283,27,Female,Casual,2020-01-18,Chicago
2284,42,Male,Yearly,2020-03-04,New York
2285,35,Male,Monthly,2020-11-25,San Francisco
2286,36,Male,Monthly,2020-01-17,San Francisco
2287,53,Female,Casual,2021-03-18,New York
2288,27,Female,Yearly,2020-05-20,San Francisco
2289,50,Female,Monthly,2020-11-03,New York
2290,22,Male,Casual,2021-03-19,Seattle
2291,64,Other,Casual,2021-05-10,Chicago
2292,52,Female,Casual,2021-03-01,San Francisco
2293,61,Other,Yearly,2021-04-19,Seattle
2294,51,Male,Casual,2020-09-01,San Francisco
2295,50,Female,Monthly,2021-03-25,Boston
2296,38,Other,Casual,2020-12-16,New York
2297,34,Female,Casual,2021-08-21,New York
2298,39,Female,Monthly,2021-12-11,Seattle
2299,54,Female,Yearly,2020-06-09,Boston
2300,32,Other,Monthly,2020-05-19,Chicago
2301,52,Male,Yearly,2021-05-07,Boston
2302,45,Female,Monthly,2021-08-10,Boston
2303,24,Male,Casual,2021-06-14,Chicago
2304,49,Male,Casual,2021-01-27,Chicago
2305,28,Other,Monthly,2021-02-04,Boston
2306,27,Other,Yearly,2020-02-19,San Francisco
2307,26,Male,Yearly,2020-10-21,San Francisco
2308,31,Female,Casual,2021-02-28,Boston
2309,30,Other,Casual,2020-01-12,San Francisco
2310,42,Female,Casual,2020-11-30,Chicago
2311,19,Female,Yearly,2020-01-15,Chicago
2312,52,Female,Yearly,2020-01-28,San Francisco
2313,24,Male,Monthly,2021-01-22,Chicago
2314,38,Female,Casual,2020-10-18,New York
2315,35,Male,Monthly,2020-09-06,Chicago
2316,20,Male,Monthly,2021-05-19,Boston
2317,59,Female,Casual,2020-04-07,Seattle
2318,56,Female,Monthly,2020-12-02,San Francisco
2319,58,Female,Casual,2020-02-08,San Francisco
2320,28,Female,Casual,2020-02-07,Chicago
2321,56,Male,Yearly,2020-10-26,Chicago
2322,41,Female,Monthly,2020-06-27,Seattle
2323,63,Female,Monthly,2021-08-31,Seattle
2324,36,Male,Monthly,2021-04-13,Boston
2325,21,Other,Casual,2020-10-08,New York
2326,43,Other,Monthly,2020-06-12,Boston
2327,55,Male,Monthly,2021-03-28,San Francisco
2328,59,Other,Monthly,2020-04-06,Chicago
2329,49,Male,Monthly,2020-11-04,Boston
2330,56,Female,Casual,2020-09-18,Chicago
2331,62,Female,Casual,2020-10-19,Chicago
2332,63,Other,Monthly,2020-09-05,Boston
2333,53,Female,Casual,2020-09-01,Boston
2334,57,Other,Monthly,2020-09-07,Seattle
2335,54,Other,Casual,2020-05-02,New York
2336,50,Female,Casual,2020-11-20,Seattle
2337,53,Female,Casual,2021-11-11,New York
2338,20,Other,Yearly,2021-05-15,Boston
2339,26,Female,Casual,2021-11-17,New York
2340,25,Male,Monthly,2021-12-16,San Francisco
2341,50,Female,Monthly,2020-03-06,Seattle
2342,23,Female,Casual,2020-02-28,Seattle
2343,58,Male,Monthly,2021-05-12,Seattle
2344,56,Female,Monthly,2021-01-07,Chicago
2345,21,Female,Monthly,2020-09-22,Chicago
2346,30,Other,Yearly,2021-10-14,Boston
2347,19,Female,Casual,2020-08-23,Boston
2348,22,Female,Casual,2020-08-05,Chicago
2349,61,Male,Yearly,2021-06-10,Seattle
2350,44,Other,Casual,2021-03-16,Chicago
2351,49,Other,Monthly,2021-10-11,New York
2352,38,Other,Monthly,2021-02-09,Seattle
2353,25,Female,Casual,2021-08-23,Chicago
2354,55,Other,Monthly,2021-08-11,Boston
2355,25,Male,Casual,2021-10-09,Chicago
2356,20,Other,Casual,2021-04-13,San Francisco
2357,61,Male,Casual,2020-04-19,Chicago
2358,20,Other,Yearly,2020-12-18,Seattle
2359,39,Other,Casual,2020-03-31,Chicago
2360,23,Male,Monthly,2021-02-17,Boston
2361,19,Other,Yearly,2021-12-02,New York
2362,40,Other,Monthly,2020-03-13,San Francisco
2363,61,Other,Monthly,2021-11-15,Seattle
2364,19,Female,Monthly,2021-06-30,Boston
2365,55,Male,Casual,2021-12-22,San Francisco
2366,34,Other,Monthly,2020-10-24,Chicago
2367,52,Male,Monthly,2021-10-06,San Francisco
2368,51,Male,Yearly,2020-10-09,New York
2369,40,Male,Yearly,2021-05-19,San Francisco
2370,47,Other,Yearly,2020-07-16,San Francisco
2371,25,Other,Yearly,2020-02-01,Chicago
2372,39,Male,Monthly,2021-10-09,Chicago
2373,61,Female,Monthly,2020-12-06,Seattle
2374,53,Male,Yearly,2021-10-19,Chicago
2375,22,Female,Casual,2020-11-29,San Francisco
2376,30,Male,Yearly,2020-05-22,New York
2377,46,Male,Monthly,2021-02-13,Chicago
2378,48,Male,Monthly,2020-02-13,Seattle
2379,64,Other,Monthly,2020-02-01,Seattle
2380,33,Female,Yearly,2020-01-28,San Francisco
2381,59,Female,Casual,2021-02-26,Chicago
2382,47,Male,Monthly,2021-05-05,Chicago
2383,33,Other,Monthly,2020-06-08,Seattle
2384,29,Other,Casual,2020-07-25,Chicago
2385,34,Female,Monthly,2020-01-18,San Francisco
2386,33,Other,Monthly,2020-04-12,New York
2387,29,Female,Monthly,2021-08-04,San Francisco
2388,25,Female,Casual,2021-09-22,Chicago
2389,37,Female,Monthly,2021-10-12,San Francisco
2390,20,Other,Monthly,2021-11-02,Boston
2391,33,Female,Monthly,2020-08-19,Boston
