Bike_ID,Maintenance_Date,Issue_Reported,Downtime_Hours
506,2022-01-29,Brake Issue,46
115,2022-10-02,Battery Issue,28
397,2022-06-02,Flat Tire,46
370,2022-05-23,Chain Issue,21
934,2022-09-28,Battery Issue,10
175,2022-07-14,Brake Issue,24
84,2022-02-02,Flat Tire,11
561,2022-01-31,Brake Issue,20
688,2022-01-05,Brake Issue,19
234,2022-12-23,Chain Issue,9
372,2022-06-02,Battery Issue,45
574,2022-10-08,Flat Tire,41
816,2022-11-24,Battery Issue,10
937,2022-12-22,Flat Tire,36
678,2022-07-06,Battery Issue,1
176,2022-02-21,Flat Tire,5
220,2022-09-03,Brake Issue,14
784,2022-08-11,Battery Issue,45
355,2022-11-08,Battery Issue,36
473,2022-05-16,Flat Tire,12
756,2022-08-16,Brake Issue,12
464,2022-11-18,Brake Issue,33
505,2022-08-22,Brake Issue,35
352,2022-02-07,Brake Issue,18
390,2022-12-20,Flat Tire,2
614,2022-10-01,Flat Tire,7
954,2022-09-25,Battery Issue,17
511,2022-01-02,Brake Issue,21
462,2022-04-30,Chain Issue,23
215,2022-01-26,Chain Issue,10
621,2022-06-14,Flat Tire,1
274,2022-07-21,Chain Issue,3
287,2022-05-26,Chain Issue,44
492,2022-09-26,Brake Issue,15
444,2022-04-11,Flat Tire,8
70,2022-05-01,Chain Issue,45
927,2022-10-31,Flat Tire,47
868,2022-12-02,Battery Issue,34
42,2022-09-29,Battery Issue,32
852,2022-12-16,Flat Tire,39
848,2022-02-15,Flat Tire,4
486,2022-12-20,Flat Tire,16
704,2022-06-29,Flat Tire,27
542,2022-08-04,Chain Issue,20
207,2022-11-24,Chain Issue,33
725,2022-06-21,Flat Tire,42
171,2022-08-30,Flat Tire,35
388,2022-05-29,Chain Issue,34
214,2022-05-22,Chain Issue,29
453,2022-08-17,Battery Issue,7
594,2022-07-02,Chain Issue,17
269,2022-09-02,Flat Tire,43
979,2022-04-19,Flat Tire,13
586,2022-09-28,Chain Issue,14
287,2022-03-03,Battery Issue,7
158,2022-08-04,Brake Issue,47
447,2022-02-28,Chain Issue,16
717,2022-04-27,Battery Issue,3
26,2022-09-27,Brake Issue,47
146,2022-08-25,Chain Issue,1
561,2022-01-08,Brake Issue,24
192,2022-05-13,Battery Issue,42
87,2022-01-12,Flat Tire,22
36,2022-01-14,Chain Issue,39
346,2022-08-24,Chain Issue,25
792,2022-12-16,Chain Issue,7
352,2022-11-30,Chain Issue,10
57,2022-01-25,Chain Issue,1
223,2022-08-04,Battery Issue,30
119,2022-05-27,Brake Issue,23
212,2022-05-07,Flat Tire,2
73,2022-12-23,Chain Issue,38
366,2022-09-11,Flat Tire,10
69,2022-01-05,Chain Issue,34
887,2022-02-02,Flat Tire,38
262,2022-05-01,Battery Issue,31
307,2022-02-28,Flat Tire,22
963,2022-08-16,Battery Issue,15
617,2022-03-28,Brake Issue,32
978,2022-05-09,Chain Issue,20
959,2022-04-01,Battery Issue,5
489,2022-01-10,Battery Issue,11
691,2022-06-28,Chain Issue,16
577,2022-01-10,Battery Issue,30
475,2022-11-16,Flat Tire,24
584,2022-02-28,Chain Issue,33
140,2022-04-15,Battery Issue,20
342,2022-11-18,Battery Issue,36
176,2022-04-12,Brake Issue,33
612,2022-05-08,Brake Issue,47
297,2022-05-23,Chain Issue,20
645,2022-10-10,Chain Issue,1
792,2022-10-04,Brake Issue,13
351,2022-05-10,Battery Issue,24
14,2022-07-28,Brake Issue,16
87,2022-01-28,Battery Issue,22
210,2022-10-02,Battery Issue,30
162,2022-06-09,Brake Issue,46
228,2022-05-28,Flat Tire,1
673,2022-01-23,Flat Tire,3
485,2022-03-30,Battery Issue,41
977,2022-01-06,Chain Issue,35
764,2022-12-13,Battery Issue,40
710,2022-03-09,Chain Issue,45
520,2022-03-24,Battery Issue,21
639,2022-04-12,Brake Issue,35
716,2022-11-13,Chain Issue,23
234,2022-03-13,Brake Issue,47
12,2022-08-11,Battery Issue,3
435,2022-02-05,Chain Issue,24
405,2022-11-28,Brake Issue,28
481,2022-08-11,Flat Tire,32
701,2022-10-27,Battery Issue,29
764,2022-04-26,Brake Issue,38
179,2022-05-13,Flat Tire,33
748,2022-04-09,Brake Issue,23
425,2022-04-14,Brake Issue,37
262,2022-11-04,Flat Tire,4
883,2022-04-23,Flat Tire,18
593,2022-10-01,Flat Tire,46
555,2022-09-04,Chain Issue,23
585,2022-08-15,Flat Tire,12
331,2022-04-29,Battery Issue,31
21,2022-01-25,Brake Issue,34
522,2022-08-08,Brake Issue,16
468,2022-04-21,Battery Issue,12
228,2022-06-24,Brake Issue,46
18,2022-05-07,Chain Issue,17
863,2022-05-23,Flat Tire,6
113,2022-05-28,Brake Issue,26
230,2022-03-23,Battery Issue,35
890,2022-06-10,Flat Tire,45
277,2022-01-19,Chain Issue,45
490,2022-10-17,Battery Issue,9
56,2022-08-17,Battery Issue,46
106,2022-12-28,Chain Issue,18
856,2022-08-03,Battery Issue,4
926,2022-09-02,Chain Issue,40
710,2022-05-24,Brake Issue,24
155,2022-01-18,Battery Issue,8
54,2022-12-01,Chain Issue,17
878,2022-12-04,Chain Issue,34
138,2022-08-30,Battery Issue,26
436,2022-11-06,Chain Issue,45
484,2022-04-16,Brake Issue,44
5,2022-10-05,Battery Issue,13
825,2022-02-04,Battery Issue,15
813,2022-04-08,Brake Issue,12
594,2022-04-30,Flat Tire,46
743,2022-07-02,Brake Issue,36
656,2022-06-18,Flat Tire,14
113,2022-08-13,Chain Issue,2
196,2022-08-11,Battery Issue,35
366,2022-02-22,Flat Tire,18
322,2022-03-25,Brake Issue,28
377,2022-02-06,Battery Issue,3
858,2022-05-29,Battery Issue,9
444,2022-02-13,Chain Issue,26
394,2022-07-15,Flat Tire,25
299,2022-10-08,Flat Tire,29
553,2022-05-02,Chain Issue,4
218,2022-08-28,Battery Issue,4
373,2022-07-20,Brake Issue,7
773,2022-02-06,Chain Issue,23
262,2022-03-31,Chain Issue,24
145,2022-12-07,Battery Issue,26
452,2022-06-13,Flat Tire,9
68,2022-01-21,Flat Tire,28
982,2022-10-09,Battery Issue,2
857,2022-04-06,Brake Issue,20
191,2022-06-02,Flat Tire,8
587,2022-12-03,Flat Tire,9
560,2022-12-28,Battery Issue,45
440,2022-09-13,Flat Tire,18
110,2022-09-14,Flat Tire,20
590,2022-11-05,Chain Issue,6
664,2022-02-04,Flat Tire,29
812,2022-04-01,Flat Tire,40
887,2022-03-04,Battery Issue,15
68,2022-04-15,Brake Issue,14
195,2022-01-31,Flat Tire,22
896,2022-01-08,Flat Tire,21
612,2022-06-20,Battery Issue,21
739,2022-09-18,Battery Issue,8
102,2022-09-09,Chain Issue,41
738,2022-01-05,Battery Issue,17
652,2022-02-22,Flat Tire,46
768,2022-12-12,Brake Issue,15
143,2022-05-26,Chain Issue,34
179,2022-02-15,Brake Issue,37
473,2022-02-23,Brake Issue,15
157,2022-01-19,Flat Tire,35
352,2022-01-25,Flat Tire,19
862,2022-01-04,Chain Issue,41
777,2022-09-05,Battery Issue,15
291,2022-12-29,Chain Issue,43
364,2022-06-28,Brake Issue,26
923,2022-06-16,Brake Issue,40
789,2022-06-29,Chain Issue,35
937,2022-01-03,Chain Issue,29
774,2022-01-12,Battery Issue,30
623,2022-11-19,Battery Issue,39
970,2022-05-08,Brake Issue,22
188,2022-12-23,Brake Issue,20
721,2022-01-19,Flat Tire,31
704,2022-08-13,Battery Issue,11
498,2022-01-26,Battery Issue,17
315,2022-05-08,Chain Issue,21
421,2022-12-06,Chain Issue,8
665,2022-05-30,Brake Issue,33
863,2022-05-13,Brake Issue,14
489,2022-10-16,Flat Tire,12
578,2022-10-10,Chain Issue,38
944,2022-09-25,Chain Issue,36
197,2022-12-17,Chain Issue,24
919,2022-08-21,Flat Tire,20
82,2022-08-22,Battery Issue,31
213,2022-07-24,Brake Issue,12
365,2022-11-21,Brake Issue,21
339,2022-01-31,Flat Tire,3
717,2022-04-25,Battery Issue,27
576,2022-11-26,Flat Tire,26
915,2022-10-06,Brake Issue,2
47,2022-12-26,Brake Issue,19
898,2022-02-04,Brake Issue,35
443,2022-01-15,Chain Issue,3
164,2022-08-22,Battery Issue,17
920,2022-06-02,Brake Issue,27
969,2022-03-14,Brake Issue,36
940,2022-03-30,Battery Issue,38
443,2022-11-04,Flat Tire,7
324,2022-06-18,Chain Issue,30
839,2022-03-12,Battery Issue,15
88,2022-07-26,Flat Tire,32
98,2022-01-31,Brake Issue,26
316,2022-03-16,Flat Tire,18
926,2022-10-13,Battery Issue,21
599,2022-03-20,Battery Issue,11
668,2022-09-21,Chain Issue,23
739,2022-01-24,Brake Issue,30
294,2022-04-12,Battery Issue,47
736,2022-01-30,Flat Tire,19
246,2022-04-21,Brake Issue,23
79,2022-10-27,Flat Tire,18
904,2022-02-17,Brake Issue,5
12,2022-07-21,Battery Issue,29
43,2022-10-11,Battery Issue,38
466,2022-11-20,Brake Issue,35
945,2022-08-02,Battery Issue,12
623,2022-04-30,Flat Tire,26
878,2022-06-04,Flat Tire,17
392,2022-12-11,Flat Tire,33
716,2022-05-23,Brake Issue,23
124,2022-04-07,Flat Tire,2
558,2022-06-10,Chain Issue,28
197,2022-06-19,Flat Tire,28
498,2022-03-31,Chain Issue,13
107,2022-09-10,Brake Issue,5
37,2022-07-17,Chain Issue,19
557,2022-12-10,Battery Issue,9
531,2022-12-29,Flat Tire,25
163,2022-04-06,Chain Issue,36
742,2022-09-19,Flat Tire,28
140,2022-02-23,Flat Tire,39
79,2022-06-24,Brake Issue,5
665,2022-08-22,Flat Tire,3
882,2022-12-13,Chain Issue,6
166,2022-07-30,Chain Issue,47
175,2022-11-30,Chain Issue,44
369,2022-12-10,Flat Tire,27
520,2022-03-06,Flat Tire,4
269,2022-10-02,Flat Tire,43
781,2022-11-26,Flat Tire,39
667,2022-02-16,Flat Tire,23
38,2022-12-26,Brake Issue,38
23,2022-05-01,Chain Issue,12
589,2022-05-13,Flat Tire,11
722,2022-03-11,Brake Issue,19
40,2022-12-17,Flat Tire,19
563,2022-04-20,Flat Tire,43
510,2022-11-27,Chain Issue,19
422,2022-05-13,Chain Issue,25
99,2022-06-17,Flat Tire,7
601,2022-05-15,Brake Issue,26
951,2022-02-06,Chain Issue,25
994,2022-01-09,Battery Issue,30
135,2022-02-02,Brake Issue,42
893,2022-05-11,Flat Tire,22
973,2022-10-06,Battery Issue,18
115,2022-07-21,Flat Tire,41
354,2022-09-29,Battery Issue,29
194,2022-04-18,Brake Issue,42
230,2022-06-04,Battery Issue,28
838,2022-04-07,Battery Issue,21
103,2022-12-26,Brake Issue,18
559,2022-10-17,Chain Issue,15
233,2022-06-16,Battery Issue,42
755,2022-06-09,Brake Issue,35
731,2022-05-04,Flat Tire,15
433,2022-06-24,Chain Issue,46
786,2022-12-06,Flat Tire,27
935,2022-11-30,Flat Tire,4
719,2022-05-27,Battery Issue,18
673,2022-10-24,Brake Issue,47
813,2022-03-15,Chain Issue,2
158,2022-07-16,Chain Issue,18
953,2022-01-31,Brake Issue,26
576,2022-11-17,Chain Issue,37
365,2022-11-14,Flat Tire,28
637,2022-11-23,Chain Issue,3
237,2022-06-27,Battery Issue,29
419,2022-03-16,Brake Issue,16
656,2022-07-17,Battery Issue,47
894,2022-09-11,Flat Tire,4
743,2022-12-20,Chain Issue,44
938,2022-03-15,Chain Issue,27
620,2022-01-25,Brake Issue,23
515,2022-11-10,Battery Issue,30
697,2022-03-11,Battery Issue,34
486,2022-11-30,Brake Issue,43
768,2022-09-07,Flat Tire,47
454,2022-09-21,Flat Tire,43
644,2022-12-20,Brake Issue,12
543,2022-12-29,Battery Issue,2
349,2022-08-26,Chain Issue,41
700,2022-11-02,Brake Issue,36
994,2022-06-28,Brake Issue,3
865,2022-11-15,Chain Issue,14
593,2022-08-25,Chain Issue,14
185,2022-09-25,Battery Issue,14
120,2022-06-13,Flat Tire,39
758,2022-01-22,Brake Issue,23
958,2022-09-08,Chain Issue,19
226,2022-02-14,Chain Issue,6
984,2022-10-19,Flat Tire,12
746,2022-11-06,Flat Tire,3
307,2022-09-15,Battery Issue,29
773,2022-07-24,Battery Issue,9
314,2022-05-19,Flat Tire,28
48,2022-11-21,Flat Tire,45
142,2022-07-09,Battery Issue,23
698,2022-09-21,Flat Tire,20
278,2022-11-12,Brake Issue,26
680,2022-08-19,Battery Issue,2
666,2022-01-26,Brake Issue,13
834,2022-12-28,Chain Issue,32
937,2022-07-24,Chain Issue,23
393,2022-08-18,Battery Issue,39
206,2022-06-08,Flat Tire,8
702,2022-01-30,Chain Issue,7
32,2022-06-03,Brake Issue,19
591,2022-12-13,Brake Issue,45
600,2022-02-18,Chain Issue,47
502,2022-04-29,Brake Issue,2
892,2022-06-19,Flat Tire,39
882,2022-11-23,Chain Issue,2
833,2022-08-16,Battery Issue,14
715,2022-01-22,Flat Tire,36
80,2022-08-19,Brake Issue,31
908,2022-08-08,Battery Issue,35
15,2022-02-08,Flat Tire,17
497,2022-08-09,Chain Issue,18
605,2022-06-04,Flat Tire,27
877,2022-12-19,Flat Tire,16
860,2022-09-28,Chain Issue,8
269,2022-05-19,Battery Issue,30
339,2022-06-20,Chain Issue,17
922,2022-10-26,Battery Issue,38
636,2022-03-09,Battery Issue,18
240,2022-04-21,Battery Issue,4
690,2022-08-30,Brake Issue,5
972,2022-06-16,Battery Issue,27
52,2022-01-22,Brake Issue,18
368,2022-09-25,Flat Tire,38
668,2022-01-22,Battery Issue,42
223,2022-10-21,Battery Issue,11
829,2022-02-14,Battery Issue,5
967,2022-02-09,Flat Tire,3
431,2022-06-19,Battery Issue,41
160,2022-04-18,Battery Issue,19
682,2022-06-11,Battery Issue,22
106,2022-02-26,Flat Tire,25
953,2022-01-03,Battery Issue,26
809,2022-05-21,Flat Tire,36
980,2022-01-20,Chain Issue,40
493,2022-03-24,Flat Tire,29
19,2022-02-24,Battery Issue,45
54,2022-01-10,Flat Tire,25
272,2022-10-14,Brake Issue,31
26,2022-03-04,Flat Tire,30
455,2022-12-14,Brake Issue,30
240,2022-01-03,Flat Tire,21
705,2022-07-20,Battery Issue,44
238,2022-04-24,Chain Issue,15
130,2022-11-22,Chain Issue,22
240,2022-08-12,Flat Tire,23
204,2022-09-14,Chain Issue,24
327,2022-03-26,Brake Issue,15
814,2022-04-20,Brake Issue,46
441,2022-11-13,Flat Tire,4
84,2022-04-05,Chain Issue,45
349,2022-03-24,Battery Issue,23
487,2022-03-17,Flat Tire,12
163,2022-12-26,Brake Issue,6
635,2022-08-26,Brake Issue,33
653,2022-11-23,Brake Issue,31
81,2022-03-23,Battery Issue,8
970,2022-12-21,Chain Issue,3
598,2022-07-22,Battery Issue,39
303,2022-05-16,Brake Issue,2
990,2022-04-19,Brake Issue,42
532,2022-11-05,Brake Issue,1
993,2022-01-19,Chain Issue,10
606,2022-10-07,Brake Issue,15
433,2022-03-03,Chain Issue,17
512,2022-04-05,Flat Tire,19
693,2022-03-05,Flat Tire,9
834,2022-07-27,Chain Issue,40
285,2022-05-04,Brake Issue,1
854,2022-08-11,Flat Tire,46
125,2022-11-25,Brake Issue,46
699,2022-05-22,Flat Tire,5
25,2022-11-02,Chain Issue,19
539,2022-02-22,Brake Issue,42
978,2022-04-17,Chain Issue,45
559,2022-02-06,Chain Issue,8
582,2022-06-22,Brake Issue,12
135,2022-09-11,Brake Issue,3
96,2022-05-06,Chain Issue,11
203,2022-09-24,Battery Issue,45
496,2022-06-02,Battery Issue,6
357,2022-12-28,Flat Tire,27
256,2022-01-27,Brake Issue,38
728,2022-09-04,Chain Issue,15
766,2022-08-31,Brake Issue,36
329,2022-12-02,Battery Issue,46
185,2022-01-21,Flat Tire,26
198,2022-07-31,Battery Issue,20
829,2022-01-30,Flat Tire,44
165,2022-07-19,Brake Issue,1
798,2022-09-08,Battery Issue,22
839,2022-09-27,Battery Issue,3
263,2022-12-06,Flat Tire,35
91,2022-09-18,Battery Issue,28
768,2022-08-08,Chain Issue,46
615,2022-05-26,Battery Issue,45
863,2022-06-01,Chain Issue,26
143,2022-05-31,Battery Issue,27
46,2022-02-19,Flat Tire,12
190,2022-08-06,Chain Issue,41
608,2022-01-13,Battery Issue,32
260,2022-01-04,Flat Tire,28
511,2022-07-09,Chain Issue,5
101,2022-02-05,Brake Issue,4
443,2022-10-18,Flat Tire,6
919,2022-07-26,Battery Issue,30
215,2022-08-05,Flat Tire,15
73,2022-01-28,Brake Issue,23
767,2022-06-22,Brake Issue,6
728,2022-06-30,Battery Issue,17
23,2022-03-16,Chain Issue,36
316,2022-08-23,Flat Tire,32
55,2022-07-23,Flat Tire,34
504,2022-04-05,Battery Issue,28
608,2022-05-20,Battery Issue,12
742,2022-01-20,Battery Issue,12
103,2022-05-06,Brake Issue,7
445,2022-08-16,Flat Tire,7
229,2022-03-19,Chain Issue,14
285,2022-11-24,Brake Issue,30
846,2022-06-28,Flat Tire,5
356,2022-01-16,Brake Issue,45
520,2022-04-02,Flat Tire,33
868,2022-09-04,Battery Issue,44
745,2022-02-25,Battery Issue,7
338,2022-02-23,Battery Issue,2
604,2022-01-26,Flat Tire,3
426,2022-01-13,Chain Issue,19
55,2022-12-22,Chain Issue,29
4,2022-12-17,Chain Issue,8
502,2022-04-12,Flat Tire,40
626,2022-01-26,Brake Issue,41
244,2022-06-10,Brake Issue,31
734,2022-09-13,Brake Issue,30
713,2022-06-17,Brake Issue,27
825,2022-02-07,Battery Issue,3
872,2022-08-16,Flat Tire,8
519,2022-12-14,Chain Issue,28
623,2022-04-15,Battery Issue,19
277,2022-09-18,Chain Issue,7
711,2022-01-17,Flat Tire,11
580,2022-12-09,Flat Tire,5
481,2022-07-23,Flat Tire,31
206,2022-02-04,Battery Issue,42
223,2022-11-10,Battery Issue,17
2,2022-12-04,Chain Issue,4
984,2022-07-13,Chain Issue,34
768,2022-03-19,Flat Tire,23
436,2022-05-12,Battery Issue,29
214,2022-07-26,Chain Issue,41
736,2022-03-10,Brake Issue,23
793,2022-12-04,Battery Issue,4
415,2022-01-10,Chain Issue,23
196,2022-07-04,Flat Tire,11
146,2022-01-30,Brake Issue,11
377,2022-08-17,Battery Issue,32
277,2022-02-05,Flat Tire,37
866,2022-05-17,Brake Issue,3
647,2022-05-25,Battery Issue,33
655,2022-11-17,Chain Issue,47
504,2022-12-03,Brake Issue,7
93,2022-01-09,Brake Issue,47
71,2022-03-30,Chain Issue,8
770,2022-08-28,Flat Tire,36
663,2022-12-15,Flat Tire,42
62,2022-03-05,Flat Tire,4
86,2022-03-05,Battery Issue,26
729,2022-05-11,Flat Tire,2
408,2022-04-25,Chain Issue,38
983,2022-06-15,Flat Tire,4
329,2022-04-14,Brake Issue,29
805,2022-11-08,Chain Issue,9
800,2022-10-12,Flat Tire,32
393,2022-03-02,Flat Tire,1
157,2022-10-28,Chain Issue,28
205,2022-03-01,Flat Tire,45
476,2022-01-27,Chain Issue,2
546,2022-09-26,Flat Tire,31
706,2022-07-29,Flat Tire,15
687,2022-04-19,Chain Issue,21
753,2022-12-18,Chain Issue,19
177,2022-09-05,Brake Issue,4
160,2022-10-15,Battery Issue,38
27,2022-01-05,Battery Issue,3
30,2022-04-07,Chain Issue,43
230,2022-08-07,Flat Tire,5
858,2022-01-06,Brake Issue,11
5,2022-12-27,Chain Issue,25
692,2022-03-25,Battery Issue,17
211,2022-06-05,Flat Tire,27
487,2022-07-05,Brake Issue,8
331,2022-09-29,Battery Issue,42
512,2022-08-11,Chain Issue,32
38,2022-05-14,Battery Issue,23
792,2022-11-26,Brake Issue,33
841,2022-10-02,Chain Issue,31
21,2022-01-02,Chain Issue,8
997,2022-11-03,Battery Issue,16
869,2022-07-06,Flat Tire,35
994,2022-05-31,Flat Tire,19
732,2022-12-21,Flat Tire,29
3,2022-07-12,Chain Issue,28
856,2022-05-02,Flat Tire,13
387,2022-12-14,Flat Tire,32
219,2022-12-16,Flat Tire,44
664,2022-06-28,Battery Issue,8
691,2022-08-03,Brake Issue,18
79,2022-05-09,Flat Tire,30
835,2022-07-24,Chain Issue,21
785,2022-04-14,Battery Issue,41
761,2022-10-19,Chain Issue,9
388,2022-12-01,Flat Tire,17
706,2022-06-25,Flat Tire,25
901,2022-12-07,Battery Issue,3
384,2022-03-05,Battery Issue,6
913,2022-09-13,Brake Issue,1
6,2022-09-13,Battery Issue,4
900,2022-08-25,Brake Issue,30
984,2022-04-05,Brake Issue,30
979,2022-05-14,Battery Issue,6
390,2022-09-13,Brake Issue,10
232,2022-02-11,Chain Issue,22
285,2022-12-09,Brake Issue,26
799,2022-05-21,Flat Tire,28
816,2022-04-07,Battery Issue,13
961,2022-05-20,Brake Issue,38
153,2022-03-17,Battery Issue,36
52,2022-04-18,Battery Issue,24
491,2022-09-08,Brake Issue,37
153,2022-06-12,Brake Issue,23
786,2022-12-10,Brake Issue,46
448,2022-12-21,Brake Issue,1
763,2022-08-01,Flat Tire,20
461,2022-05-16,Chain Issue,42
850,2022-05-18,Brake Issue,44
748,2022-09-12,Brake Issue,31
989,2022-04-07,Flat Tire,28
555,2022-07-25,Battery Issue,3
811,2022-07-27,Battery Issue,5
293,2022-01-28,Battery Issue,46
277,2022-11-13,Battery Issue,20
548,2022-06-03,Chain Issue,1
247,2022-01-24,Brake Issue,1
648,2022-10-08,Chain Issue,24
567,2022-09-09,Chain Issue,21
692,2022-07-03,Battery Issue,39
656,2022-11-01,Flat Tire,16
478,2022-11-15,Flat Tire,23
488,2022-10-19,Chain Issue,4
453,2022-05-07,Battery Issue,37
366,2022-08-22,Brake Issue,9
585,2022-09-26,Brake Issue,41
383,2022-01-21,Chain Issue,39
846,2022-01-20,Battery Issue,9
309,2022-12-24,Flat Tire,37
357,2022-04-12,Battery Issue,33
101,2022-04-08,Flat Tire,25
991,2022-06-20,Flat Tire,4
368,2022-10-18,Battery Issue,29
525,2022-05-24,Chain Issue,1
596,2022-06-05,Chain Issue,44
847,2022-05-10,Battery Issue,33
384,2022-06-09,Chain Issue,18
285,2022-08-24,Chain Issue,46
176,2022-06-10,Flat Tire,32
399,2022-01-09,Brake Issue,38
16,2022-10-17,Flat Tire,10
878,2022-08-08,Brake Issue,22
9,2022-03-19,Battery Issue,47
115,2022-01-16,Brake Issue,26
556,2022-09-23,Brake Issue,26
252,2022-01-27,Flat Tire,43
753,2022-01-29,Battery Issue,32
499,2022-05-19,Battery Issue,45
228,2022-11-16,Flat Tire,16
589,2022-11-01,Flat Tire,40
963,2022-02-16,Flat Tire,34
846,2022-08-30,Flat Tire,11
141,2022-05-13,Brake Issue,9
77,2022-11-16,Flat Tire,31
392,2022-01-03,Chain Issue,16
344,2022-11-27,Brake Issue,33
371,2022-10-26,Chain Issue,12
655,2022-05-19,Chain Issue,36
173,2022-12-21,Battery Issue,10
443,2022-01-25,Brake Issue,40
83,2022-11-03,Flat Tire,26
622,2022-04-28,Flat Tire,40
337,2022-03-13,Chain Issue,6
266,2022-05-06,Flat Tire,35
609,2022-12-10,Brake Issue,18
375,2022-08-17,Brake Issue,23
59,2022-12-23,Chain Issue,24
433,2022-11-25,Chain Issue,12
227,2022-02-01,Chain Issue,22
334,2022-03-26,Chain Issue,3
923,2022-02-22,Battery Issue,11
287,2022-01-11,Flat Tire,25
408,2022-03-31,Brake Issue,19
518,2022-07-17,Brake Issue,20
922,2022-08-23,Flat Tire,3
118,2022-09-18,Chain Issue,46
726,2022-02-24,Chain Issue,32
986,2022-11-01,Flat Tire,31
605,2022-05-11,Flat Tire,44
587,2022-11-09,Battery Issue,43
611,2022-04-23,Chain Issue,3
729,2022-12-23,Flat Tire,29
628,2022-11-03,Brake Issue,25
394,2022-10-05,Brake Issue,18
905,2022-07-22,Flat Tire,29
318,2022-01-08,Brake Issue,27
193,2022-05-16,Flat Tire,8
598,2022-09-08,Brake Issue,20
483,2022-02-25,Battery Issue,22
916,2022-11-13,Flat Tire,30
251,2022-07-19,Flat Tire,4
119,2022-02-07,Flat Tire,27
704,2022-11-24,Flat Tire,38
119,2022-12-19,Flat Tire,7
134,2022-12-01,Battery Issue,36
470,2022-09-07,Brake Issue,23
430,2022-03-21,Flat Tire,14
651,2022-03-22,Chain Issue,16
272,2022-05-07,Chain Issue,37
513,2022-07-01,Battery Issue,37
268,2022-11-27,Flat Tire,33
5,2022-05-07,Flat Tire,5
429,2022-12-28,Flat Tire,36
612,2022-02-26,Brake Issue,33
318,2022-02-05,Battery Issue,8
275,2022-06-08,Brake Issue,18
911,2022-01-10,Battery Issue,16
374,2022-07-19,Flat Tire,26
364,2022-04-12,Flat Tire,29
884,2022-01-08,Brake Issue,6
228,2022-06-16,Chain Issue,24
597,2022-04-12,Brake Issue,30
665,2022-08-18,Flat Tire,19
202,2022-07-11,Chain Issue,33
287,2022-09-08,Flat Tire,26
234,2022-10-24,Battery Issue,5
255,2022-09-11,Battery Issue,28
578,2022-04-11,Battery Issue,27
342,2022-07-08,Chain Issue,11
354,2022-03-26,Chain Issue,9
71,2022-07-31,Battery Issue,7
80,2022-03-18,Brake Issue,40
19,2022-11-21,Chain Issue,16
573,2022-04-28,Flat Tire,14
152,2022-05-18,Flat Tire,27
791,2022-06-30,Flat Tire,18
185,2022-09-02,Battery Issue,40
414,2022-04-22,Chain Issue,3
672,2022-09-12,Brake Issue,12
550,2022-12-28,Flat Tire,26
621,2022-01-13,Battery Issue,24
431,2022-11-09,Chain Issue,9
732,2022-12-03,Chain Issue,43
402,2022-09-26,Battery Issue,1
75,2022-02-26,Chain Issue,6
681,2022-02-21,Flat Tire,32
255,2022-06-16,Brake Issue,3
727,2022-11-18,Chain Issue,30
873,2022-04-17,Chain Issue,26
142,2022-08-13,Brake Issue,34
558,2022-02-11,Battery Issue,8
565,2022-04-27,Flat Tire,30
327,2022-10-21,Chain Issue,46
805,2022-10-19,Brake Issue,40
704,2022-10-06,Battery Issue,24
590,2022-08-16,Chain Issue,35
963,2022-06-01,Flat Tire,8
768,2022-07-04,Battery Issue,32
594,2022-01-11,Flat Tire,46
325,2022-10-08,Brake Issue,12
921,2022-08-09,Brake Issue,43
897,2022-09-17,Flat Tire,47
459,2022-04-23,Brake Issue,18
67,2022-02-06,Chain Issue,6
524,2022-11-28,Battery Issue,23
547,2022-03-17,Battery Issue,14
428,2022-11-06,Battery Issue,7
167,2022-09-07,Flat Tire,46
322,2022-11-13,Chain Issue,18
24,2022-11-09,Brake Issue,16
594,2022-06-28,Chain Issue,8
627,2022-02-17,Brake Issue,38
792,2022-03-23,Flat Tire,14
792,2022-10-14,Brake Issue,11
786,2022-06-29,Brake Issue,15
24,2022-12-23,Flat Tire,34
342,2022-01-27,Brake Issue,33
